product_url,url_hash,top_category,sub_category,brand,product_name,price,satisfaction_pct,review_count,wish_count,tags
https://gift.kakao.com/product/2495505,a909ee0d92c4e029ca843d6190ab87ba165fce4204ff6a23766d87949d8b5a1e,유아동/반려,베이비패션,뽀르띠,[주문제작/각인서비스] 92.5% 실버 라라벨링 체인 미아방지팔찌,67000,100.0,15.0,252.0,#커스텀 제작 상품|#선물포장
https://gift.kakao.com/product/5091674,32d1c02ecc3431e6424a98d3d2397aeb1c70718c5230ff85eb27d3122e1942c0,유아동/반려,베이비패션,스텝케어,[갤러리아] [스텝케어 팁토이조이] 아기 유아 걸음마신발 라운디 모음,66480,,,29.0,
https://gift.kakao.com/product/9750627,5683ecaa948bec20482d02cc587d84336e2462d728d0fe80791a384d01296dc8,유아동/반려,베이비패션,뽀르띠,[뽀르띠 0.5g/돌선물] 순금 24K 금수저 골드바 첫돌/백일 아크릴 메시지 플레이트 우드상패_중 GTX017,171600,,,3.0,#커스텀 제작 상품
https://gift.kakao.com/product/11169234,ecef12293e8e74d54b93851799c5268777cfe9e74f4eb1d2ad00be0c11b94a1a,유아동/반려,베이비패션,우이동금손,[출산백일선물] 우이동금손 에이드 쁘띠 턱받이 3종세트,26700,,5.0,57.0,#선물포장
https://gift.kakao.com/product/6864714,c08eeff1fe1cfe3f5991cf1709fe909fda20385668317fdbb502565a82ed437c,유아동/반려,베이비패션,토리베베,[출산선물/백일선물] 러블리 상코미 슈트,26500,,,46.0,
https://gift.kakao.com/product/7161888,79abe3500f0a636ce75a9380618e2ea426924d057556ac6bc4141506f1b248bc,유아동/반려,베이비패션,우이동금손,[출산 백일 선물] 우이동금손 호피 가디건세트,27230,,4.0,81.0,#선물포장
https://gift.kakao.com/product/10998630,367e0c1aec4f786ab4276d699bdca44d51cb0401f58c18acc4e8b4dd9f27479f,유아동/반려,베이비패션,베베드피노,"백일/돌선물"" 와이키베이비스트라이프바디수트세트_BP51ST175",59000,,,17.0,
https://gift.kakao.com/product/10724194,64e368f55a2ab0a95a7bdb64b01df44b267dc3b19b982864596fc2a9e90de00b,유아동/반려,베이비패션,뽀르띠,[0.5g 뽀르띠/첫돌백일선물] 순금 24K 금수저 첫돌 백일 이름 플레이트 우드상패 GSX025,157700,,1.0,12.0,#커스텀 제작 상품|#선물포장
https://gift.kakao.com/product/11530873,8ed5f834f6d507e988c3238b3fae44a9ea4268a8cf5207017814aa171fd62464,유아동/반려,베이비패션,베베드피노,러브데이지베이비라운지웨어세트_BP52OS183,59000,,,33.0,
https://gift.kakao.com/product/9750223,d5765d1c5d76054cafad7c7adaf514706cbdb3ba953059198d33907e3b4fddaa,유아동/반려,베이비패션,뽀르띠,[뽀르띠 0.5g/돌선물] 순금 금수저 포크 골드바 아기 백일/첫돌 우드상패_소 GTX008,155800,,,18.0,#커스텀 제작 상품
https://gift.kakao.com/product/11574468,15face65058346b4fab53c5105d69d42207c5b324671160b76996e605540ce96,유아동/반려,베이비패션,베베드피노,올오버하트메쉬백_BP52AB303,55200,,,14.0,
https://gift.kakao.com/product/11913937,026001156699c5e6bf3df4282d2078ae5d9aa4e28f50851dfbc7ed303f49e951,유아동/반려,키즈패션,벨리타앤보이즈,베이비BB하트스트라이프 민소매쇼츠상하복 BB5HST31NA,34300,,,23.0,
https://gift.kakao.com/product/11668705,0d828fdfc6f21feabad743e0288ddfaa31e7a0e95c05bbe408738358c4d3c8a4,유아동/반려,키즈패션,플레이키즈프로,[현대백화점] 나이키키즈조던베이비 바디수트세트 모자+양말 N251UU808P 백일선물  출산선물 플레이키즈프로 CH,39000,,2.0,446.0,
https://gift.kakao.com/product/2351269,ffbc8ab2a9318ccfbd60eed0c92f81050ab0994b403246e069acf8afc9cdb990,유아동/반려,키즈패션,MLB Kids,"돌선물/백일선물"" MLB키즈 베이비 빅볼 청키 (6color) (쇼핑백 증정)",53100,93.0,157.0,4352.0,#선물포장
https://gift.kakao.com/product/2131430,0bd951646e9daf978442de23c7b257246cca1706f1ec27cffcc68ecc6ff859c5,유아동/반려,키즈패션,폴로 랄프 로렌(키즈),2-7세 코튼 치노 베이스볼 캡 (7 color),59000,89.0,32.0,3931.0,
https://gift.kakao.com/product/8262642,a317b78acdaf2581667c2d20d5e11aaf5d83155e8259f3f983f5b667c6c7aa96,유아동/반려,키즈패션,MLB Kids,"돌선물/백일선물"" MLB키즈 베이비 걸음마 슈즈 청키라이너 카고청키 (4color) (쇼핑백 증정)",58500,,6.0,732.0,#선물포장
https://gift.kakao.com/product/11045520,a73b6fdd4bee6d5fa10e7ee435f67203d2fedbc61e7c13d303398d1b29e8adf5,유아동/반려,키즈패션,아디다스(KIDS),[현대백화점] 아디다스키즈 돌선물 유아동운동화 그랜드 코트 2.0 택1 ID5272/ID5271/JI0979/JI0981,42630,,,531.0,
https://gift.kakao.com/product/11342721,c62138d70de85dfba3f10f676c72c3564c52bac357f0de5f6604732e225ec918,유아동/반려,키즈패션,MLB Kids,"돌선물/출산선물"" [MLB 키즈] (공식) 베이비 바디수트 패키지 NY (Navy)",53100,,,759.0,
https://gift.kakao.com/product/11338211,b4f7f847c03bf5da07949a8983bab8d552707a1cdecea159eb60a65f46512889,유아동/반려,키즈패션,아디다스(KIDS),[현대백화점] 아디다스키즈 돌선물 유아동운동화 ADIFOM SUPERSTAR 360 I 택1 IH3504/JS0720/JH..,62250,,2.0,240.0,
https://gift.kakao.com/product/11891772,2baaa6fbfaac4eb05498a06ca5fba0f813dd42b6aa0b577e235c6d0cec999559,유아동/반려,키즈패션,아디다스(KIDS),[현대백화점] 아디다스키즈 돌선물 유아동운동화 VL 코트 3.0 CF I ID9157,50150,,,68.0,
https://gift.kakao.com/product/7613059,1b9f280be39dee61e5991133f31da872c77f6c8aeaadf4bc6b67ac65d61a9b79,유아동/반려,키즈패션,MLB Kids,"돌선물/백일선물"" MLB키즈 베이비 아기 모자 (6color)",29700,94.0,17.0,1109.0,
https://gift.kakao.com/product/3937914,44223fe14fbe7ac2b42005c1ee3be9035bbe67f1efc834e580e15d391e3cb28f,유아동/반려,키즈패션,플레이키즈프로,[현대백화점] 나이키키즈 조던베이비 바디수트세트 모자+양말 N224UU808P 백일선물 출산선물  플레이키즈프로,39000,98.0,64.0,4449.0,#선물포장
